"SiteID","Date","bap","Families"
"43.64917_-74.68833","2004-08-11",6.54,"Cambaridae,Capniidae,Chironomidae,Elmidae,Ephemerellidae,Gomphidae,Leuctridae,OLIGOCHAETA,Philopotamidae,Polycentropodidae,Rhyacophilidae,Tipulidae,Turbellaria"
"43.65583_-74.67555","2014-08-10",6.21,"Aeshnidae,Baetidae,Chironomidae,Chloroperlidae,Cordulegastridae,Elmidae,Gomphidae,Heptageniidae,Leuctridae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.66228_-74.94861","2007-09-25",7.01,"Aeshnidae,Ancylidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Glossosomatidae,Gomphidae,Heptageniidae,Hydropsychidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae"
"43.6797_-75.3819","2002-08-27",7.08,"Athericidae,Baetidae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Empididae,Heptageniidae,OLIGOCHAETA,Peltoperlidae,Philopotamidae,Tipulidae"
"43.6987_-76.02888","2015-07-22",7.23,"Baetidae,Cambaridae,Chironomidae,Corydalidae,Elmidae,Gomphidae,Heptageniidae,Hydropsychidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Pteronarcidae,Tipulidae"
"43.7025_-74.596388","2014-08-10",6.49,"Aeshnidae,Cambaridae,Capniidae,Chironomidae,Empididae,Heptageniidae,Hydropsychidae,Leuctridae,Perlodidae,Polycentropodidae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.71979_-74.064","2011-08-17",6.89,"Baetidae,Chironomidae,Empididae,Ephemerellidae,Glossosomatidae,Gomphidae,Heptageniidae,Lepidostomatidae,Nemouridae,Philopotamidae,Pteronarcidae,Rhyacophilidae,Tipulidae"
"43.73064_-74.88431","2007-09-26",6.82,"Aeshnidae,Baetidae,Cambaridae,Chironomidae,Corydalidae,Elmidae,Heptageniidae,Lepidostomatidae,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae"
"43.7389_-74.7222","2013-08-07",7.21,"Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leuctridae,OLIGOCHAETA,Perlodidae,Philopotamidae,Polycentropodidae,Rhyacophilidae,Tipulidae"
"43.74167_-73.51639","1996-08-06",7.44,"Baetidae,Capniidae,Chironomidae,Chloroperlidae,Elmidae,Gomphidae,Heptageniidae,Hydropsychidae,Peltoperlidae,Perlidae,Philopotamidae,Psephenidae,Pteronarcidae,Rhyacophilidae,Simuliidae"
"43.77886_-73.91409","2011-08-18",7.33,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Empididae,Ephemerellidae,Gomphidae,Heptageniidae,Leptophlebiidae,Limnephilidae,Nemouridae,OLIGOCHAETA,Rhyacophilidae,Tabanidae,Tipulidae"
"43.79361_-75.31917","2014-07-30",7.46,"Baetidae,Chironomidae,Chloroperlidae,Cordulegastridae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leuctridae,Perlodidae,Philopotamidae,Pteronarcidae,Rhyacophilidae,Tipulidae"
"43.80312_-75.742883","2012-07-11",6.72,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Heptageniidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae"
"43.81034_-76.03504","2012-07-11",5.3,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Hydropsychidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"43.81306_-74.21028","2006-08-17",6.64,"Baetidae,Brachycentridae,Chironomidae,Gomphidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Pelecypoda,Perlidae,Philopotamidae,Rhyacophilidae,Tipulidae"
"43.81556_-75.99556","2012-07-12",5.93,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Hydropsychidae,OLIGOCHAETA,Philopotamidae,Potamanthidae,Psephenidae,Rhyacophilidae"
"43.81611_-74.2075","2002-09-04",6.66,"Ancylidae,Baetidae,Chironomidae,Elmidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Pelecypoda,Perlidae,Philopotamidae,Psephenidae"
"43.82947_-75.25347","2007-09-26",6.15,"Aeshnidae,Chironomidae,Elmidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Psephenidae,Sialidae,Tipulidae"
"43.83306_-75.94917","1997-08-20",6.15,"Ancylidae,Athericidae,Brachycentridae,Chironomidae,Empididae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Polycentropodidae,Psephenidae,Tipulidae,Turbellaria"
"43.8336_-75.9492","1997-08-20",7.04,"Aeshnidae,Baetidae,Chironomidae,Elmidae,Empididae,Helicopsychidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"43.83694_-73.77444","2006-07-12",7.32,"Aeshnidae,Athericidae,Baetidae,Chironomidae,Cordulegastridae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Glossosomatidae,Gomphidae,Heptageniidae,Hydropsychidae,Leptoceridae,Limnephilidae,Perlidae,Psephenidae,Tipulidae"
"43.844432_-75.970988","2013-08-21",7.3,"Baetidae,Brachycentridae,Caenidae,Chironomidae,Elmidae,Hydropsychidae,Leptohyphidae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Tipulidae"
"43.85081_-74.9978","2007-09-26",6.18,"Aeshnidae,Chironomidae,Corydalidae,Elmidae,Empididae,Hydropsychidae,Polycentropodidae,Tipulidae"
"43.857407_-73.447807","2013-08-13",7.06,"Baetidae,Chironomidae,Elmidae,Hydropsychidae,Hydroptilidae,Leuctridae,Perlodidae,Philopotamidae,Pteronarcidae,Simuliidae,Tipulidae"
"43.86083_-75.14","2014-07-30",6.84,"Aeshnidae,Baetidae,Cambaridae,Capniidae,Chironomidae,Chloroperlidae,Cordulegastridae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Leuctridae,Rhyacophilidae,Simuliidae,Tipulidae"
"43.86745_-74.43266","2011-08-17",7.44,"Chironomidae,Chloroperlidae,Cordulegastridae,Empididae,Ephemerellidae,Hydropsychidae,Lepidostomatidae,Leuctridae,Limnephilidae,OLIGOCHAETA,Perlodidae,Philopotamidae,Rhyacophilidae,Simuliidae,Tabanidae,Tipulidae"
"43.87746_-73.88422","2011-08-18",6.85,"Capniidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Hydropsychidae,Lepidostomatidae,Leuctridae,Odontoceridae,OLIGOCHAETA,Perlodidae,Rhyacophilidae,Tabanidae,Tipulidae"
"43.88611_-75.4475","2002-08-28",6.96,"Aeshnidae,Amphipoda,Ancylidae,Asellidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Heptageniidae,Hydropsychidae,Philopotamidae,Simuliidae,Tipulidae"
"43.89222_-75.67278","2012-07-11",6.71,"Athericidae,Baetidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Isonychiidae,Leptoceridae,Peltoperlidae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"43.89944_-73.74889","2001-09-18",7.22,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Isonychiidae,Limnephilidae,OLIGOCHAETA,Perlidae,Philopotamidae,Simuliidae,Tipulidae"
"43.90889_-75.37139","2002-08-28",7.13,"Ancylidae,Athericidae,Baetidae,Brachycentridae,Chironomidae,Elmidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Psephenidae,Simuliidae,Tipulidae"
"43.95056_-73.45778","2013-08-14",7.25,"Ancylidae,Athericidae,Baetidae,Chironomidae,Elmidae,Glossosomatidae,Heptageniidae,Isonychiidae,OLIGOCHAETA,Perlidae,Tipulidae"
"43.95167_-75.28194","2014-07-30",7.4,"Baetidae,Chironomidae,Chloroperlidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Pelecypoda,Perlodidae,Philopotamidae,Tipulidae,Uenoidae"
"43.97806_-74.33667","2001-07-31",7.34,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leuctridae,Perlidae,Philopotamidae,Tipulidae"
"43.991823_-75.177893","2014-07-21",7.07,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Hydropsychidae,Leuctridae,OLIGOCHAETA,Perlidae,Philopotamidae,Rhyacophilidae,Simuliidae,Tipulidae"
"44.001389_-73.721389","2012-07-25",5.9,"Chironomidae,Dixidae,Elmidae,Gomphidae,Lepidostomatidae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Pteronarcidae,Tipulidae"
"44.10118_-73.44846","2008-07-24",6.92,"Ancylidae,Chironomidae,Chloroperlidae,Elmidae,Empididae,Ephemerellidae,Glossosomatidae,Goeridae,Hydropsychidae,OLIGOCHAETA,Perlidae,Philopotamidae,Rhyacophilidae,Simuliidae,Tipulidae,Uenoidae"
"44.11667_-75.32472","2004-08-25",6.96,"Aeshnidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Gomphidae,Hydropsychidae,Leuctridae,Limnephilidae,Odontoceridae,OLIGOCHAETA,Rhyacophilidae,Tabanidae,Tipulidae"
"44.13639_-75.70722","2005-08-10",6.81,"Athericidae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Philopotamidae,Rhyacophilidae,Simuliidae,Tipulidae"
"44.150418_-75.1102","2014-07-21",7.47,"Aeshnidae,Baetidae,Brachycentridae,Chironomidae,Chloroperlidae,Cordulegastridae,Elmidae,Ephemerellidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Nemouridae,OLIGOCHAETA,Simuliidae,Tabanidae,Tipulidae"
"44.161111_-73.811667","2012-07-24",7.04,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Hydropsychidae,Lepidostomatidae,Leuctridae,Philopotamidae,Rhyacophilidae,Tipulidae,Uenoidae"
"44.174475_-73.650149","2013-08-14",7.23,"Athericidae,Baetidae,Chironomidae,Chloroperlidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Perlidae,Philopotamidae,Pteronarcidae,Simuliidae,Tipulidae"
"44.178333_-73.732778","2012-07-23",5.24,"Chironomidae,Empididae,Lepidostomatidae,Leuctridae,Rhyacophilidae,Tipulidae,Uenoidae"
"44.181666_-75.078055","2014-07-28",6.47,"Chironomidae,Chloroperlidae,Elmidae,Empididae,Ephemerellidae,Hydropsychidae,Lepidostomatidae,Leuctridae,Rhyacophilidae,Tipulidae"
"44.19305_-75.06889","1997-07-15",7.28,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Heptageniidae,Isonychiidae,Leptophlebiidae,Leuctridae,Perlidae,Philopotamidae,Rhyacophilidae,Sialidae,Simuliidae"
"44.19417_-74.82278","2014-07-16",6.51,"Cambaridae,Chironomidae,Chloroperlidae,Hydropsychidae,Leuctridae,Nemouridae,Odontoceridae,OLIGOCHAETA,Philopotamidae,Rhyacophilidae,Sialidae,Simuliidae,Tabanidae,Tipulidae"
"44.199722_-74.845833","2014-07-16",6.43,"Chironomidae,Empididae,Ephemerellidae,Lepidostomatidae,Leuctridae,Nemouridae,Pelecypoda,Philopotamidae,Polycentropodidae,Rhyacophilidae,Sialidae,Simuliidae,Tipulidae"
"44.21194_-75.12556","2014-07-29",5.65,"Aeshnidae,Baetidae,Calopterygidae,Chironomidae,Elmidae,Hydropsychidae,Leptophlebiidae,Pelecypoda,Philopotamidae,Simuliidae,Tipulidae"
"44.22129_-73.78608","2008-07-23",7.48,"Baetidae,Baetiscidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Glossosomatidae,Gomphidae,Hydropsychidae,Odontoceridae,OLIGOCHAETA,Perlidae,Psephenidae,Pteronarcidae,Simuliidae,Tipulidae"
"44.22583_-75.04583","2014-07-29",7.39,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Pelecypoda,Philopotamidae,Psephenidae,Simuliidae,Tipulidae,Uenoidae"
"44.23364_-73.38268","2008-07-24",5.81,"Cambaridae,Chironomidae,Elmidae,Hydropsychidae,Lepidostomatidae,Limnephilidae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Tabanidae,Tipulidae"
"44.267737_-73.550748","2013-08-14",6.8,"Aeshnidae,Athericidae,Chironomidae,Cordulegastridae,Elmidae,Gomphidae,Hydropsychidae,Perlidae,Philopotamidae,Simuliidae,Tipulidae"
"44.271182_-73.961535","2013-08-14",7.12,"Ancylidae,Baetidae,Chironomidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydroptilidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Simuliidae"
"44.27389_-75.39139","2015-09-23",5.8,"Aeshnidae,Baetidae,Cambaridae,Chironomidae,Elmidae,Hydropsychidae,Philopotamidae,Rhyacophilidae,Simuliidae,Tipulidae"
"44.27611_-73.93777","2003-08-20",7.01,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae"
"44.29463_-74.062837","2013-08-14",5.35,"Aeshnidae,Chironomidae,Corydalidae,Elmidae,Hydropsychidae,OLIGOCHAETA,Perlidae,Philopotamidae,Simuliidae,Tabanidae,Tipulidae"
"44.380737_-75.189258","2014-07-22",7.29,"Aeshnidae,Baetidae,Calopterygidae,Chironomidae,Corydalidae,Dryopidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,OLIGOCHAETA,Polycentropodidae,Psephenidae,Psychomyiidae,Ptilodactylidae,Simuliidae,Tabanidae,Tipulidae"
"44.41785_-73.8672","2011-08-12",5.37,"Chironomidae,Chloroperlidae,Empididae,Hydropsychidae,Lepidostomatidae,Limnephilidae,Nemouridae,Perlodidae,Tipulidae,Turbellaria"
"44.41817_-73.67925","2008-07-23",7.08,"Athericidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Gomphidae,Hydropsychidae,Leptoceridae,Leptohyphidae,Perlidae,Tipulidae"
"44.44932_-73.65454","2008-08-28",7.23,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Lepidostomatidae,OLIGOCHAETA,Philopotamidae,Rhyacophilidae"
"44.47639_-73.42917","2008-08-19",7.4,"Athericidae,Baetidae,Chironomidae,Chloroperlidae,Elmidae,Goeridae,Hydropsychidae,Leuctridae,Odontoceridae,OLIGOCHAETA,Perlidae,Perlodidae,Polycentropodidae,Psephenidae,Pteronarcidae,Simuliidae,Tipulidae,Uenoidae"
"44.48221_-73.5564","2008-07-23",6.85,"Aeshnidae,Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Gyrinidae,Hydrophilidae,Isonychiidae,Leptohyphidae,OLIGOCHAETA,Tipulidae"
"44.48472_-75.25723","2004-07-20",7.39,"Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Isonychiidae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae"
"44.50056_-75.05167","2015-09-22",6.13,"Aeshnidae,Athericidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Perlidae,Philopotamidae,Psephenidae,Turbellaria"
"44.57322_-73.55127","2008-07-22",5.68,"Aeshnidae,Ancylidae,Baetidae,Calopterygidae,Chironomidae,Elmidae,Hydropsychidae,OLIGOCHAETA,Pelecypoda,Perlidae,Psephenidae,Simuliidae,Tabanidae,Tipulidae,Turbellaria"
"44.58917_-75.32139","1997-07-15",7.07,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Lepidostomatidae,Pelecypoda,Perlidae,Philopotamidae,Physidae,Psephenidae,Simuliidae"
"44.60094_-73.66999","2003-08-19",7.24,"Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydroptilidae,Isonychiidae,Leptohyphidae,Philopotamidae,Tipulidae,Uenoidae"
"44.63722_-73.77028","2008-07-22",7.29,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Goeridae,Gomphidae,Heptageniidae,Isonychiidae,Lepidostomatidae,Perlidae,Phryganeidae,Rhyacophilidae,Simuliidae"
"44.65278_-74.97111","2015-09-22",6.31,"Athericidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leptoceridae,Philopotamidae,Psephenidae,Tipulidae"
"44.67302_-73.72733","2003-08-19",7.17,"Baetidae,Chironomidae,Elmidae,Glossosomatidae,OLIGOCHAETA,Peltoperlidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae"
"44.70417_-74.72528","2004-07-22",7.39,"Baetidae,Brachycentridae,Caenidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae"
"44.715318_-74.546168","2014-07-22",7.1,"Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Leptoceridae,Leptohyphidae,Pelecypoda,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"44.71878_-73.89909","2009-08-04",6.8,"Baetidae,Chironomidae,Chloroperlidae,Ephemerellidae,Heptageniidae,Leuctridae,OLIGOCHAETA,Perlodidae,Philopotamidae,Rhyacophilidae,Tabanidae,Tipulidae,Turbellaria"
"44.7827_-73.76634","2008-08-19",7.24,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Elmidae,Heptageniidae,Hydropsychidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae"
"44.78611_-74.81528","2014-07-22",7.06,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,Lepidostomatidae,Perlidae,Philopotamidae,Psephenidae,Simuliidae"
"44.80444_-73.51861","2003-08-19",7.28,"Baetidae,Chironomidae,Elmidae,Helicopsychidae,Isonychiidae,Odontoceridae,Philopotamidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae"
"44.83889_-74.59611","2005-08-09",7.01,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Limnephilidae,Perlidae,Philopotamidae,Rhyacophilidae"
"44.89889_-75.01667","2014-07-22",7.25,"Baetidae,Brachycentridae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Hydropsychidae,Isonychiidae,Philopotamidae,Rhyacophilidae,Simuliidae"
"44.933833_-74.400828","2014-07-22",6.56,"Aeshnidae,Ancylidae,Athericidae,Baetidae,Brachycentridae,Caenidae,Cambaridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Hydrophilidae,Psephenidae,Tipulidae"
"44.95702_-73.6433","2009-08-18",7.45,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leptohyphidae,Leptophlebiidae,Odontoceridae,Perlidae,Pteronarcidae,Rhyacophilidae,Tipulidae"
"44.96695_-74.51195","2015-09-21",7.37,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptohyphidae,Pelecypoda,Perlidae,Philopotamidae,Turbellaria"
"44.9736_-74.6648","2009-09-16",7.48,"Baetidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Lepidostomatidae,Leptoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Turbellaria"
